Name,campaignId,companyName,AdExtension_Type,id,source,phoneNumber,address,iconMediaId,id,email,shouldSyncUrl,iconMediaId,AdExtension_Type,phoneNumber,isCallOnly,AdExtension_Type,countryCode,id,id,sitelinks,AdExtension_Type,network,Stats_Type
,83499585,AlphaGraphics South Bend,LocationExtension,162736545,ADWORDS_FRONTEND,(888) 477-5834,"201 N. Main Street, South Bend, IN, US, 46601",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,83499585,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 477-5834,true,MobileExtension,US,162736665,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
,83499705,AlphaGraphics South Bend,LocationExtension,162736545,ADWORDS_FRONTEND,(888) 477-5834,"201 N. Main Street, South Bend, IN, US, 46601",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
,83499705,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 477-5834,true,MobileExtension,US,162736665,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Chicagoland - Des Plaines,59463212,AlphaGraphics Des Plaines,LocationExtension,107868212,ADWORDS_FRONTEND,(888) 245-8322,"1583 Lee Street, Des Plaines, IL, US, 60018",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Chicagoland - Des Plaines,59463212,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 245-8322,true,MobileExtension,US,171287252,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Chicagoland - Des Plaines,59463332,AlphaGraphics Des Plaines,LocationExtension,107868092,ADWORDS_FRONTEND,(888) 245-8322,"1583 Lee Street, Des Plaines, IL, US, 60018",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Chicagoland - Des Plaines,59463332,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 245-8322,true,MobileExtension,US,171287252,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Watertown,74713504,AlphaGraphics Watertown,LocationExtension,541966384,ADWORDS_FRONTEND,(888) 819-5185,"376 Arsenal St, Watertown, MA, US, 02472",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Watertown,74713504,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 819-5185,true,MobileExtension,US,541966504,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Watertown,74713624,AlphaGraphics Watertown,LocationExtension,541966384,ADWORDS_FRONTEND,(888) 819-5185,"376 Arsenal St, Watertown, MA, US, 02472",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Watertown,74713624,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 819-5185,true,MobileExtension,US,541966504,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dayton,41766302,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(866) 496-4301,false,MobileExtension,US,97250282,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dayton,41766302,AlphaGraphics Dayton,LocationExtension,97250522,ADWORDS_FRONTEND,(866) 496-4301,"12 Stults Road, Dayton, NJ, US, 08810",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dayton,41766392,Alpha Graphics,LocationExtension,96921722,ADWORDS_FRONTEND,(888) 844-2363,"12 Stults Road, Dayton, NJ, US, 08810",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dayton,41766392,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 844-2363,false,MobileExtension,US,96921842,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dayton,41766392,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(866) 496-4301,false,MobileExtension,US,97250162,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dayton,41766392,Alpha Graphics,LocationExtension,97250402,ADWORDS_FRONTEND,(866) 496-4301,"12 Stults Road, Dayton, NJ, US, 08810",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801858,AlphaGraphics Nashville,LocationExtension,190850778,ADWORDS_FRONTEND,(888) 918-6306,"3200 West End Ave, Nashville, TN, US, 37203",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801858,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 918-6306,false,MobileExtension,US,190851138,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801858,AlphaGraphics Nashville,LocationExtension,331012698,ADWORDS_FRONTEND,(888) 918-6306,"921 Main Street, Nashville, TN, US, 37206",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801858,AlphaGraphics Nashville,LocationExtension,333692298,ADWORDS_FRONTEND,(888) 918-6306,"921 Main Street, Nashville, TN, US, 37206",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801978,AlphaGraphics Nashville,LocationExtension,190850778,ADWORDS_FRONTEND,(888) 918-6306,"3200 West End Ave, Nashville, TN, US, 37203",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801978,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 918-6306,false,MobileExtension,US,190851138,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801978,AlphaGraphics Nashville,LocationExtension,331012698,ADWORDS_FRONTEND,(888) 918-6306,"921 Main Street, Nashville, TN, US, 37206",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Nashville - Downtown,108801978,AlphaGraphics Nashville,LocationExtension,333692298,ADWORDS_FRONTEND,(888) 918-6306,"921 Main Street, Nashville, TN, US, 37206",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Houston - Sugarland,77714174,AlphaGraphics Sugar Land,LocationExtension,211744574,ADWORDS_FRONTEND,(888) 685-4322,"10581 S. Highway 6, Sugar Land, TX, US, 77498",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Houston - Sugarland,77714174,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 685-4322,false,MobileExtension,US,211744694,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Houston - Sugarland,77714294,AlphaGraphics Sugar Land,LocationExtension,211744574,ADWORDS_FRONTEND,(888) 685-4322,"10581 S. Highway 6, Sugar Land, TX, US, 77498",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Houston - Sugarland,77714294,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 685-4322,false,MobileExtension,US,211744694,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
"Portland, OR",42197731,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 454-8905,false,MobileExtension,US,2990761,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
"Portland, OR",42197731,Alpha Graphics,LocationExtension,3721921,ADWORDS_FRONTEND,(888) 454-8905,"200 SW Market St, Portland, OR, US, 97201",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
"Portland, OR",42197731,AlphaGraphics Portland,LocationExtension,113369101,ADWORDS_FRONTEND,(888) 454-8905,"200 SW Market Street, Portland, OR, US",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
"Portland, OR",42197821,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 454-8905,false,MobileExtension,US,2990671,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
"Portland, OR",42197821,Alpha Graphics,LocationExtension,3722101,ADWORDS_FRONTEND,(888) 454-8905,"200 SW Market St, Portland, OR, US, 97201",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
"Portland, OR",42197821,AlphaGraphics Portland,LocationExtension,113368981,ADWORDS_FRONTEND,(888) 454-8905,"200 SW Market Street, Portland, OR, US",1011,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Boston - Concord,56424927,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 248-8594,false,MobileExtension,US,4206087,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Boston - Concord,56424927,AlphaGraphics,LocationExtension,4206207,ADWORDS_FRONTEND,(888) 248-8594,"192 Sudbury Rd, Concord, MA, US, 01742",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Boston - Concord,56425647,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 248-8594,false,MobileExtension,US,4205727,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Boston - Concord,56425647,AlphaGraphics,LocationExtension,4205847,ADWORDS_FRONTEND,(888) 248-8594,"192 Sudbury Rd, Concord, MA, US, 01742",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Boston - Concord,56425647,AlphaGraphics,LocationExtension,4205967,ADWORDS_FRONTEND,(888) 248-8594,"192 Sudbury Rd, Concord, MA, US, 01742",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Allegra Print - Tucson,69347889,Allegra Print & Imaging,LocationExtension,30750969,ADWORDS_FRONTEND,(888) 412-4302,"1300 S. Park Ave., Tucson, AZ, US, 85713",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Allegra Print - Tucson,69347889,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 412-4302,true,MobileExtension,US,30751089,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Allegra Print - Tucson,69347889,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 906-4807,true,MobileExtension,US,116679609,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Allegra Print - Tucson,69348009,Allegra Print & Imaging,LocationExtension,30750969,ADWORDS_FRONTEND,(888) 412-4302,"1300 S. Park Ave., Tucson, AZ, US, 85713",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Allegra Print - Tucson,69348009,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 412-4302,true,MobileExtension,US,30751089,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Allegra Print - Tucson,69348009,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 906-4807,true,MobileExtension,US,116679609,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Hartford,61486929,AlphaGraphics Hartford,LocationExtension,25303809,ADWORDS_FRONTEND,(888) 499-0958,"915 Main Street, Hartford, CT, US, 06103",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Hartford,61486929,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 499-0958,true,MobileExtension,US,27247929,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Hartford,61487049,AlphaGraphics Hartford,LocationExtension,25303809,ADWORDS_FRONTEND,(888) 499-0958,"915 Main Street, Hartford, CT, US, 06103",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Hartford,61487049,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 499-0958,true,MobileExtension,US,27247929,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
McKinney,58228411,AlphaGraphics McKinney,LocationExtension,110304691,ADWORDS_FRONTEND,(888) 381-9370,"1970 N. Central Expressway Suite 100, McKinney, TX, US, 75070",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
McKinney,58228411,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 381-9370,false,MobileExtension,US,110305051,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
McKinney,58228531,AlphaGraphics McKinney,LocationExtension,110304811,ADWORDS_FRONTEND,(888) 381-9370,"1970 N Central Expressway Suite 100, McKinney, TX, US, 75070",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
McKinney,58228531,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 381-9370,false,MobileExtension,US,110304931,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Downtown,82348416,AlphaGraphics Cleveland,LocationExtension,61252056,ADWORDS_FRONTEND,(888) 716-4974,"1100 Superior Avenue, Cleveland, OH, US, 44114",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Downtown,82348416,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 716-4974,true,MobileExtension,US,73392336,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Downtown,82348416,AlphaGraphics Cleveland,LocationExtension,469709616,ADWORDS_FRONTEND,(888) 716-4974,"1701 East 12th Street, Cleveland, OH, US, 44114",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Downtown,82348536,AlphaGraphics Cleveland,LocationExtension,61252056,ADWORDS_FRONTEND,(888) 716-4974,"1100 Superior Avenue, Cleveland, OH, US, 44114",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Downtown,82348536,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 716-4974,true,MobileExtension,US,73392336,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Downtown,82348536,AlphaGraphics Cleveland,LocationExtension,469709616,ADWORDS_FRONTEND,(888) 716-4974,"1701 East 12th Street, Cleveland, OH, US, 44114",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dallas - Richardson,103353678,AlphaGraphics Richardson,LocationExtension,299714478,ADWORDS_FRONTEND,(888) 630-4693,"1750 Alma Rd, Richardson, WA, US, 75081",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dallas - Richardson,103353678,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 630-4693,false,MobileExtension,US,299714598,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Dallas - Richardson,103353798,AlphaGraphics Richardson,LocationExtension,299714478,ADWORDS_FRONTEND,(888) 630-4693,"1750 Alma Rd, Richardson, WA, US, 75081",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Dallas - Richardson,103353798,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 630-4693,false,MobileExtension,US,299714598,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Sycamore,66847720,AlphaGraphics Sycamore,LocationExtension,115100680,ADWORDS_FRONTEND,(815) 828-4990,"Foxfield Commons Shopping Ctr., St. Charles, IL, US, 60174",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Sycamore,66847720,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(815) 828-4990,false,MobileExtension,US,115100800,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Sycamore,66847720,AlphaGraphics Sycamore,LocationExtension,123184000,ADWORDS_FRONTEND,(815) 828-4990,"Foxfield Commons Shopping Ctr., St. Charles, IL, US, 60174",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Sycamore,66847840,AlphaGraphics Sycamore,LocationExtension,115100680,ADWORDS_FRONTEND,(815) 828-4990,"Foxfield Commons Shopping Ctr., St. Charles, IL, US, 60174",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Sycamore,66847840,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(815) 828-4990,false,MobileExtension,US,115100800,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Sycamore,66847840,AlphaGraphics Sycamore,LocationExtension,123184000,ADWORDS_FRONTEND,(815) 828-4990,"Foxfield Commons Shopping Ctr., St. Charles, IL, US, 60174",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
"Aurora, IL",83592229,AlphaGraphics Aurora,LocationExtension,49393069,ADWORDS_FRONTEND,(866) 362-3611,"1585 Beverly Court, Aurora, IL, US, 60502",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
"Aurora, IL",83592229,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(866) 362-3611,true,MobileExtension,US,60081229,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
"Aurora, IL",83592229,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 371-5414,false,MobileExtension,US,161807149,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
"Aurora, IL",83592349,AlphaGraphics Aurora,LocationExtension,49393069,ADWORDS_FRONTEND,(866) 362-3611,"1585 Beverly Court, Aurora, IL, US, 60502",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
"Aurora, IL",83592349,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(866) 362-3611,true,MobileExtension,US,60081229,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
"Aurora, IL",83592349,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 371-5414,false,MobileExtension,US,161807149,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,AlphaGraphics Westlake,LocationExtension,24727900,ADWORDS_FRONTEND,(888) 812-3435,"29260 Clemens Road, Westlake, OH, US, 44145",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 812-3435,true,MobileExtension,US,25342180,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 644-8556,true,MobileExtension,US,183757420,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,AlphaGraphics Westlake,LocationExtension,185609620,ADWORDS_FRONTEND,N/A,"29260 Clemens Road, Westlake, OH, US, 44145",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,AlphaGraphics Westlake,LocationExtension,185609740,ADWORDS_FRONTEND,(888) 644-8556,"29260 Clemens Road, Westlake, OH, US, 44145",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,AlphaGraphics Westlake,LocationExtension,185609860,ADWORDS_FRONTEND,(888) 644-8556,"29260 Clemens Road, Westlake, OH, US, 44145",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 644-8556,true,MobileExtension,US,228834580,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816260,N/A,SitelinksExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SitelinksExtension,N/A,N/A,SitelinksExtension,N/A,N/A,312247300,"[{'displayText': 'Book Printing', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/book.html'}, {'displayText': 'Brochures', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/brochures.html'}, {'displayText': 'Business Cards', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/bcards.html'}, {'displayText': 'Catalogs', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/catalogs.html'}, {'displayText': 'Copies', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/copies.html'}, {'displayText': 'Newsletters', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/newsletter.html'}, {'displayText': 'Postcards', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/postcards.html'}, {'displayText': 'Direct Mail Services', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/direct-mail.html'}, {'displayText': 'Posters & Signs', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/posters.html'}, {'displayText': 'Tradeshow Materials', 'destinationUrl': 'http://www.westlakealphagraphics.com/2/trade.html'}]",SitelinksExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816380,AlphaGraphics Westlake,LocationExtension,24727900,ADWORDS_FRONTEND,(888) 812-3435,"29260 Clemens Road, Westlake, OH, US, 44145",1000,N/A,N/A,N/A,N/A,LocationExtension,N/A,N/A,LocationExtension,N/A,N/A,N/A,N/A,LocationExtension,ALL,CampaignAdExtensionStats
Cleveland - Westlake,80816380,N/A,MobileExtension,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MobileExtension,(888) 812-3435,true,MobileExtension,US,25342180,N/A,N/A,MobileExtension,ALL,CampaignAdExtensionStats
